,list_date,description.year_built,description.baths_3qtr,description.sold_date,description.baths_full,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.garage,description.stories,description.beds,location.address.state,location.address.city,basement,central_air,community_outdoor_space,dishwasher,fireplace,forced_air,hardwood_floors,laundry_room,recreation_facilities,shopping,washer_dryer,apartment,condos,duplex_triplex,land,mobile,multi_family,single_family,townhomes,interest_rate
1116,1698862687.0,1943.0,0.0,1703116800.0,1.0,0.0,4792.0,1042.0,1.0,0.0,1.0,4.0,343289.04761904763,343289.04761904763,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,5.33
7856,1701384537.0,1966.0,0.0,1704326400.0,1.0,1.0,7405.0,1200.0,2.0,1.0,1.0,3.0,434089.0,435382.5581395349,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,5.33
7379,1700162311.0,1922.0,0.0,1705017600.0,2.0,0.0,11539.0,1292.0,2.0,0.0,1.0,3.0,381542.78571428574,412295.0722891566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
5298,1687882797.0,2002.0,0.0,1703721600.0,2.0,1.0,2614.0,1260.0,3.0,1.0,2.0,3.0,466018.73214285716,466018.73214285716,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,5.07
2111,1701096401.0,1952.0,0.0,1704758400.0,1.0,0.0,8015.0,720.0,1.0,1.0,2.0,2.0,228275.70247933886,228275.70247933886,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
7431,1702576657.0,1959.0,0.0,1705017600.0,1.0,1.0,25670.0,1477.0,2.0,1.0,1.0,3.0,381542.78571428574,412295.0722891566,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5.33
2113,1701191249.0,1964.0,2.0,1704672000.0,1.0,0.0,10106.0,1421.0,3.0,2.0,2.0,3.0,228275.70247933886,228275.70247933886,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,5.33
2023,1701467366.0,1959.0,0.0,1704844800.0,1.0,1.0,14702.0,1083.0,2.0,2.0,2.0,3.0,228275.70247933886,228275.70247933886,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
3717,1692398824.0,2003.0,0.0,1704758400.0,1.0,0.0,39640.0,1008.0,1.0,0.0,1.0,3.0,175455.03875968992,175455.03875968992,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
7419,1699820842.0,1920.0,0.0,1705017600.0,2.0,0.0,2662.0,1343.0,2.0,0.0,2.0,3.0,381542.78571428574,412295.0722891566,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,5.33
261,1704909030.0,1950.0,0.0,1704672000.0,1.0,0.0,6970.0,840.0,1.0,0.0,1.0,2.0,239309.83606557376,243946.55172413794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
3346,1705094000.0,1945.0,0.0,1705017600.0,1.0,0.0,10454.0,999.0,1.0,1.0,1.0,2.0,578773.5849056604,578773.5849056604,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,5.33
64,1696513637.0,1971.0,0.0,1704326400.0,2.0,0.0,10019.0,1747.0,2.0,0.0,1.0,3.0,172763.26515151514,172763.26515151514,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
1190,1692197717.0,1895.0,0.0,1703203200.0,3.0,0.0,2178.0,2736.0,3.0,0.0,2.0,6.0,343289.04761904763,343289.04761904763,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.33
3691,1701102996.0,1942.0,0.0,1704240000.0,1.0,0.0,4922.0,1076.0,1.0,0.0,1.0,2.0,175455.03875968992,175455.03875968992,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
6861,1689344345.0,2003.0,0.0,1695686400.0,2.0,0.0,9583.0,2066.0,2.0,0.0,1.0,3.0,391750.0,400000.0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,5.08
938,1694054481.0,1957.0,0.0,1700092800.0,3.0,0.0,7320.0,2080.0,3.0,2.0,1.0,4.0,570285.0,570285.0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,5.33
7847,1698247231.0,1959.0,0.0,1704672000.0,1.0,0.0,11326.0,1404.0,1.0,1.0,1.0,3.0,434089.0,435382.5581395349,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
3977,1701190456.0,1993.0,2.0,1704844800.0,1.0,0.0,7667.0,2849.0,3.0,2.0,2.0,4.0,351393.78571428574,338264.57364341087,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,5.33
6054,1698248445.0,2001.0,0.0,1704412800.0,2.0,0.0,4792.0,1208.0,2.0,2.0,1.0,3.0,431431.53153153154,431431.53153153154,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
5630,1695395293.0,1960.0,0.0,1698796800.0,2.0,0.0,7200.0,1609.0,2.0,1.0,1.0,3.0,251629.78723404257,237835.89743589744,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5.33
6351,1696652002.0,1920.0,0.0,1704412800.0,2.0,0.0,16553.0,2324.0,2.0,0.0,3.0,4.0,239801.9642857143,239801.9642857143,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
4590,1702140958.0,1975.0,2.0,1704844800.0,0.0,0.0,7841.0,1524.0,2.0,2.0,2.0,3.0,336884.1216216216,336884.1216216216,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5.33
4770,1686943985.0,1850.0,0.0,1691539200.0,1.0,0.0,8712.0,1354.0,1.0,0.0,1.0,3.0,387666.6666666667,387666.6666666667,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5.08
4634,1700255660.0,1980.0,0.0,1704844800.0,1.0,1.0,6043.0,1028.0,2.0,2.0,2.0,3.0,336884.1216216216,336884.1216216216,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
3758,1699545980.0,1977.0,0.0,1704758400.0,3.0,0.0,18731.0,3204.0,3.0,0.0,2.0,4.0,175455.03875968992,175455.03875968992,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,5.33
7336,1696446388.0,2004.0,0.0,1705017600.0,2.0,1.0,17860.0,3616.0,3.0,2.0,2.0,4.0,381542.78571428574,412295.0722891566,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,5.33
7650,1701455907.0,1962.0,1.0,1703808000.0,1.0,1.0,12149.0,2620.0,3.0,2.0,3.0,5.0,449961.6666666667,449909.4017094017,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
601,1699633310.0,1996.0,0.0,1703203200.0,1.0,0.0,1120.0,1019.0,1.0,0.0,2.0,2.0,447795.6153846154,457283.7916666667,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5.33
5375,1701700615.0,2021.0,0.0,1704153600.0,2.0,1.0,1742.0,1460.0,3.0,1.0,2.0,3.0,466018.73214285716,466018.73214285716,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,5.33
2544,1693337343.0,1948.0,0.0,1698796800.0,1.0,0.0,8960.0,1290.0,1.0,2.0,1.0,2.0,238092.4406779661,240520.9391304348,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
6079,1701920986.0,1978.0,0.0,1704931200.0,2.0,0.0,7405.0,1650.0,2.0,0.0,1.0,3.0,431431.53153153154,431431.53153153154,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5.33
5565,1689469043.0,1953.0,0.0,1703721600.0,1.0,1.0,3485.0,1318.0,2.0,0.0,2.0,3.0,260635.74626865672,250075.95041322315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.08
353,1697232255.0,1992.0,0.0,1704412800.0,2.0,0.0,8712.0,1600.0,2.0,2.0,1.0,3.0,239309.83606557376,243946.55172413794,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
3372,1699735044.0,1965.0,0.0,1705363200.0,1.0,0.0,470.0,470.0,1.0,0.0,1.0,1.0,578773.5849056604,578773.5849056604,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,5.33
6273,1694617527.0,1900.0,0.0,1704326400.0,2.0,0.0,1742.0,2324.0,2.0,1.0,2.0,3.0,239801.9642857143,239801.9642857143,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.33
6771,1699463797.0,1992.0,0.0,1698624000.0,0.0,1.0,16117.0,2244.0,1.0,2.0,2.0,4.0,258471.52112676058,256690.16393442624,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,5.33
7454,1702335467.0,1951.0,0.0,1705363200.0,1.0,0.0,6882.0,1225.0,1.0,0.0,1.0,2.0,381542.78571428574,412295.0722891566,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,5.33
1938,1700147611.0,1952.0,0.0,1704844800.0,1.0,1.0,11718.0,1222.0,2.0,2.0,2.0,3.0,228275.70247933886,228275.70247933886,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5.33
8115,1680722884.0,1910.0,0.0,1690416000.0,1.0,0.0,4792.0,1214.0,1.0,1.0,2.0,3.0,51394.02985074627,47327.27272727273,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.83
8155,1685240728.0,1973.0,0.0,1690416000.0,1.0,0.0,7841.0,988.0,1.0,0.0,2.0,3.0,51394.02985074627,47327.27272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.08
5563,1695405677.0,2002.0,0.0,1703808000.0,1.0,0.0,7405.0,1061.0,1.0,1.0,2.0,2.0,260635.74626865672,250075.95041322315,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5.33
7843,1699469304.0,1968.0,0.0,1704672000.0,2.0,1.0,8276.0,2030.0,3.0,2.0,2.0,4.0,434089.0,435382.5581395349,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5.33
2426,1695076619.0,1920.0,0.0,1699574400.0,2.0,0.0,4033.0,1359.0,2.0,0.0,2.0,2.0,178189.2857142857,178189.2857142857,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.33
1957,1701355830.0,1978.0,0.0,1704412800.0,1.0,1.0,15028.0,799.0,2.0,0.0,2.0,3.0,228275.70247933886,228275.70247933886,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5.33
1273,1692067568.0,1900.0,0.0,1703203200.0,2.0,1.0,10019.0,2074.0,3.0,0.0,2.0,6.0,343289.04761904763,343289.04761904763,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.33
1349,1695874711.0,2018.0,0.0,1702857600.0,2.0,0.0,2000.0,1220.0,2.0,0.0,2.0,3.0,319652.11023622047,319652.11023622047,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.33
2951,1700238176.0,1991.0,0.0,1704240000.0,2.0,2.0,9191.0,2700.0,4.0,0.0,2.0,3.0,240292.77777777778,240292.77777777778,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,5.33
4937,1695071354.0,1992.0,0.0,1701993600.0,2.0,0.0,12000.0,1680.0,2.0,1.0,2.0,5.0,244447.15447154472,342260.8695652174,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,5.33
2700,1699849587.0,1920.0,0.0,1702080000.0,2.0,0.0,7405.0,1110.0,2.0,1.0,1.0,2.0,238092.4406779661,240520.9391304348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
2004,1698290819.0,1911.0,0.0,1704412800.0,1.0,0.0,6882.0,938.0,1.0,0.0,2.0,2.0,228275.70247933886,228275.70247933886,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.33
4482,1693798526.0,2007.0,0.0,1705017600.0,2.0,1.0,1742.0,1507.0,3.0,1.0,2.0,3.0,424447.63440860214,424447.63440860214,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,5.33
3911,1699285137.0,1927.0,0.0,1704412800.0,1.0,0.0,6316.0,864.0,1.0,1.0,1.0,2.0,351393.78571428574,338264.57364341087,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,5.33
6155,1697249267.0,1941.0,0.0,1703808000.0,3.0,0.0,13068.0,1891.0,3.0,2.0,1.0,3.0,431431.53153153154,431431.53153153154,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
4537,1700259980.0,2008.0,0.0,1704931200.0,2.0,1.0,1307.0,1652.0,3.0,1.0,2.0,3.0,424447.63440860214,424447.63440860214,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,5.33
3932,1700846426.0,1932.0,0.0,1704931200.0,2.0,0.0,15682.0,1970.0,2.0,3.0,1.0,3.0,351393.78571428574,338264.57364341087,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,5.33
1835,1702417683.0,1950.0,0.0,1704672000.0,2.0,0.0,8834.0,1849.0,2.0,0.0,2.0,4.0,365049.173553719,343749.51923076925,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,5.33
6019,1698100042.0,2003.0,0.0,1705017600.0,2.0,0.0,10890.0,2167.0,2.0,3.0,1.0,3.0,283243.6614173228,255832.25806451612,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,5.33
5577,1699371391.0,1930.0,0.0,1704758400.0,2.0,1.0,3920.0,1608.0,3.0,2.0,2.0,5.0,260635.74626865672,250075.95041322315,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,5.33
3887,1699802441.0,1912.0,0.0,1705017600.0,1.0,0.0,2788.0,1517.0,1.0,0.0,2.0,4.0,351393.78571428574,338264.57364341087,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,5.33
3472,1700457159.0,1977.0,0.0,1704153600.0,2.0,1.0,1206.0,1518.0,3.0,0.0,2.0,3.0,546702.2359550562,546702.2359550562,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,5.33
5792,1689386744.0,1985.0,0.0,1698969600.0,2.0,1.0,9089.0,1949.0,3.0,2.0,2.0,4.0,251629.78723404257,380000.0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,5.08
7803,1699559025.0,1995.0,0.0,1704672000.0,2.0,1.0,4356.0,2068.0,3.0,2.0,2.0,3.0,434089.0,435382.5581395349,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,5.33
6673,1697896527.0,1974.0,0.0,1701129600.0,2.0,1.0,16988.0,2370.0,3.0,2.0,2.0,4.0,258471.52112676058,256690.16393442624,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
219,1699547362.0,1950.0,0.0,1704412800.0,2.0,0.0,8276.0,1178.0,2.0,0.0,1.0,3.0,172763.26515151514,172763.26515151514,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,5.33
4886,1701078647.0,1897.0,0.0,1702857600.0,1.0,0.0,2178.0,1376.0,1.0,0.0,3.0,3.0,244447.15447154472,183784.94623655913,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
4712,1702595438.0,2002.0,0.0,1704844800.0,3.0,0.0,5619.0,2137.0,3.0,2.0,1.0,4.0,336884.1216216216,336884.1216216216,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
2013,1693582342.0,2004.0,1.0,1705017600.0,1.0,1.0,20343.0,1718.0,3.0,3.0,2.0,4.0,228275.70247933886,228275.70247933886,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
5289,1697908446.0,1996.0,0.0,1704412800.0,2.0,0.0,10454.0,2174.0,2.0,3.0,1.0,3.0,466018.73214285716,466018.73214285716,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,5.33
4613,1701284785.0,1960.0,1.0,1705017600.0,1.0,0.0,9101.0,1634.0,2.0,2.0,1.0,3.0,336884.1216216216,336884.1216216216,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
4585,1701277138.0,1976.0,2.0,1704844800.0,1.0,0.0,5227.0,1796.0,3.0,2.0,2.0,3.0,336884.1216216216,336884.1216216216,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
194,1701710432.0,1978.0,0.0,1704067200.0,2.0,0.0,26136.0,1500.0,2.0,0.0,1.0,4.0,172763.26515151514,172763.26515151514,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.33
707,1704329880.0,1990.0,0.0,1705017600.0,2.0,0.0,5101.0,1044.0,2.0,2.0,1.0,2.0,494053.8461538461,394272.7272727273,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
6692,1702451466.0,1999.0,0.0,1691625600.0,3.0,1.0,31363.0,2638.0,4.0,2.0,2.0,4.0,258471.52112676058,256690.16393442624,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
5340,1698974600.0,1972.0,0.0,1703721600.0,3.0,0.0,43996.0,2029.0,3.0,6.0,2.0,3.0,466018.73214285716,466018.73214285716,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5.33
4883,1699923793.0,1896.0,0.0,1703030400.0,2.0,0.0,4199.0,1904.0,2.0,2.0,3.0,4.0,244447.15447154472,183784.94623655913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
3904,1691095897.0,1922.0,0.0,1704672000.0,2.0,1.0,6142.0,2286.0,3.0,2.0,2.0,4.0,351393.78571428574,338264.57364341087,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,5.33
5859,1677549085.0,1968.0,0.0,1705017600.0,2.0,1.0,8185.0,1629.0,3.0,2.0,1.0,3.0,283243.6614173228,255832.25806451612,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.57
2930,1699542179.0,2004.0,0.0,1702944000.0,2.0,1.0,11238.0,2132.0,3.0,2.0,2.0,3.0,240292.77777777778,240292.77777777778,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
1112,1690658790.0,1920.0,0.0,1703116800.0,4.0,0.0,4356.0,4496.0,4.0,0.0,2.0,9.0,343289.04761904763,343289.04761904763,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.33
513,1700066564.0,1956.0,0.0,1703203200.0,2.0,0.0,7410.0,2155.0,2.0,0.0,1.0,5.0,447795.6153846154,457283.7916666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
5473,1685446590.0,1890.0,0.0,1704153600.0,3.0,2.0,43560.0,4124.0,5.0,0.0,2.0,6.0,260635.74626865672,435142.85714285716,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,5.08
2843,1700482047.0,1989.0,0.0,1703203200.0,2.0,0.0,43560.0,2652.0,2.0,0.0,1.0,3.0,240292.77777777778,240292.77777777778,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
7680,1702581370.0,2016.0,0.0,1704412800.0,2.0,0.0,6004.0,1564.0,2.0,2.0,1.0,3.0,449961.6666666667,449909.4017094017,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,5.33
3593,1696565801.0,1900.0,0.0,1704412800.0,3.0,0.0,39204.0,3800.0,3.0,0.0,4.0,4.0,546702.2359550562,546702.2359550562,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
3536,1699646805.0,1977.0,0.0,1701734400.0,1.0,1.0,6501.0,1560.0,2.0,0.0,3.0,4.0,546702.2359550562,546702.2359550562,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,5.33
6297,1691027702.0,1875.0,0.0,1704931200.0,1.0,1.0,29621.0,2966.0,2.0,0.0,2.0,4.0,239801.9642857143,239801.9642857143,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.33
7408,1701863851.0,1945.0,0.0,1704844800.0,1.0,0.0,6251.0,783.0,1.0,0.0,1.0,2.0,381542.78571428574,412295.0722891566,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
5990,1699025305.0,1968.0,0.0,1705017600.0,1.0,0.0,6490.0,937.0,1.0,1.0,1.0,3.0,283243.6614173228,255832.25806451612,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
6759,1690903002.0,1991.0,0.0,1690761600.0,2.0,1.0,10890.0,1444.0,3.0,0.0,2.0,4.0,258471.52112676058,256690.16393442624,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.33
1335,1696041073.0,2003.0,0.0,1703808000.0,2.0,1.0,10036.0,2204.0,3.0,2.0,2.0,4.0,319652.11023622047,319652.11023622047,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,5.33
1456,1694578610.0,2005.0,0.0,1701043200.0,1.0,1.0,4497.0,1848.0,2.0,2.0,2.0,3.0,319652.11023622047,319652.11023622047,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5.33
4965,1699923793.0,1896.0,0.0,1703030400.0,2.0,0.0,4199.0,1904.0,2.0,2.0,3.0,4.0,244447.15447154472,183784.94623655913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
6287,1700739525.0,1900.0,0.0,1705363200.0,2.0,0.0,2614.0,2429.0,2.0,3.0,2.0,3.0,239801.9642857143,239801.9642857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.33
6290,1700070215.0,1900.0,0.0,1705017600.0,2.0,0.0,871.0,1478.0,2.0,0.0,2.0,3.0,239801.9642857143,239801.9642857143,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.33
814,1701888699.0,1976.0,0.0,1704931200.0,1.0,0.0,2444.0,755.0,1.0,0.0,1.0,1.0,494053.8461538461,504408.4905660377,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,5.33
1620,1698950357.0,2002.0,0.0,1704844800.0,2.0,0.0,10890.0,2123.0,2.0,2.0,1.0,4.0,313479.05511811026,313479.05511811026,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.33
633,1700066564.0,1956.0,0.0,1703203200.0,2.0,0.0,7410.0,2155.0,2.0,0.0,1.0,5.0,447795.6153846154,457283.7916666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
2915,1700947947.0,2000.00390625,0.0,1703808000.0,1.0,1.0,34848.0,1248.0,2.0,0.0,1.0,3.0,240292.77777777778,240292.77777777778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
5980,1677549085.0,1968.0,0.0,1705017600.0,2.0,1.0,8185.0,1629.0,3.0,2.0,1.0,3.0,283243.6614173228,255832.25806451612,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.57
75,1698602128.0,1984.0,0.0,1705017600.0,2.0,0.0,10890.0,1804.0,2.0,0.0,1.0,3.0,172763.26515151514,172763.26515151514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
5892,1688151267.0,2023.0,0.0,1705017600.0,2.0,1.0,10019.0,2147.0,3.0,3.0,1.0,3.0,283243.6614173228,255832.25806451612,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.08
1993,1699049178.0,2008.0,0.0,1704672000.0,2.0,1.0,9845.0,1761.0,3.0,2.0,2.0,3.0,228275.70247933886,228275.70247933886,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,5.33
7799,1701445908.0,1958.0,0.0,1704758400.0,2.0,1.0,15682.0,2471.0,3.0,2.0,1.0,4.0,434089.0,435382.5581395349,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,5.33
8085,1695234542.0,1973.0,0.0,1703721600.0,1.0,0.0,6098.0,1248.0,1.0,0.0,2.0,3.0,51394.02985074627,47327.27272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
5230,1693436754.0,1971.0,0.0,1703030400.0,2.0,0.0,6970.0,1867.0,2.0,2.0,1.0,3.0,466018.73214285716,466018.73214285716,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,5.33
1697,1700321183.0,1967.0,0.0,1704844800.0,1.0,0.0,871.0,710.0,1.0,0.0,2.0,1.0,313479.05511811026,313479.05511811026,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,5.33
3996,1701125547.0,1956.0,0.0,1704412800.0,2.0,0.0,10019.0,1928.0,2.0,2.0,1.0,4.0,351393.78571428574,471000.0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5.33
331,1702145815.0,2007.0,0.0,1704931200.0,2.0,0.0,9583.0,1386.0,2.0,2.0,1.0,3.0,239309.83606557376,150000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
7789,1699486239.0,2005.0,0.0,1705017600.0,2.0,1.0,4356.0,1975.0,3.0,2.0,2.0,4.0,434089.0,435382.5581395349,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,5.33
6168,1688065682.0,2016.0,0.0,1704844800.0,2.0,0.0,6098.0,1884.0,2.0,2.0,1.0,4.0,431431.53153153154,431431.53153153154,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.07
653,1698675913.0,2001.0,0.0,1703203200.0,2.0,0.0,4499.0,1522.0,2.0,2.0,1.0,3.0,447795.6153846154,457283.7916666667,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.33
4414,1700259980.0,2008.0,0.0,1704931200.0,2.0,1.0,1307.0,1652.0,3.0,1.0,2.0,3.0,424447.63440860214,424447.63440860214,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,5.33
313,1700004208.0,1969.0,0.0,1704412800.0,2.0,0.0,8712.0,1700.0,2.0,0.0,1.0,4.0,239309.83606557376,243946.55172413794,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
5203,1700159327.0,1976.0,0.0,1704672000.0,2.0,0.0,6970.0,1428.0,2.0,2.0,1.0,3.0,466018.73214285716,466018.73214285716,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5.33
714,1703871393.0,1979.0,0.0,1705017600.0,2.0,0.0,6199.0,1578.0,2.0,2.0,1.0,4.0,494053.8461538461,504408.4905660377,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
5827,1694618854.0,2023.0,0.0,1705363200.0,3.0,0.0,6098.0,2871.0,3.0,3.0,1.0,3.0,283243.6614173228,420031.25,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,5.33
