,list_date,description.year_built,description.baths_3qtr,description.sold_date,description.sold_price,description.baths_full,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.garage,description.stories,description.beds,location.address.postal_code,location.address.state,location.address.city,location.address.state_code,location.county.name,basement,central_air,community_outdoor_space,dishwasher,fireplace,forced_air,hardwood_floors,laundry_room,recreation_facilities,shopping,washer_dryer,apartment,condos,duplex_triplex,land,mobile,multi_family,single_family,townhomes
4867,2023-10-13T17:09:33.000000Z,1930.0,0.0,2023-12-29,275000.0,1.0,0.0,3001.0,1402.0,1.0,,0.0,2.0,3.0,08610,New Jersey,Hamilton,NJ,Mercer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4868,2023-09-29T22:58:20.000000Z,1907.0,0.0,2023-12-29,200000.0,1.0,1.0,3877.0,1963.0,2.0,townhouse,0.0,3.0,5.0,08618,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4869,2023-10-27T14:30:10.000000Z,1989.0,0.0,2023-12-29,360000.0,2.0,0.0,,1605.0,2.0,condo,1.0,2.0,2.0,08648,New Jersey,Lawrenceville,NJ,Mercer,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
4870,2023-10-11T18:28:46.000000Z,1911.0,0.0,2023-12-29,240000.0,2.0,0.0,6020.0,2156.0,2.0,,0.0,2.0,4.0,08618,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4871,2023-11-10T12:43:40.000000Z,1836.0,0.0,2023-12-28,100000.0,1.0,0.0,1019.0,1240.0,1.0,townhouse,0.0,2.0,2.0,08611,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4872,2023-08-25T21:29:00.000000Z,1910.0,0.0,2023-12-28,280000.0,1.0,1.0,2000.0,1280.0,2.0,,1.0,2.0,3.0,08638,New Jersey,Trenton,NJ,Mercer,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4873,2023-10-12T23:52:28.000000Z,1958.0,0.0,2023-12-27,465000.0,1.0,1.0,7701.0,1616.0,2.0,,0.0,3.0,3.0,08610,New Jersey,Hamilton,NJ,Mercer,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4874,2023-10-18T17:12:55.000000Z,1886.0,0.0,2023-12-27,210000.0,2.0,0.0,2484.0,2572.0,2.0,,0.0,2.0,4.0,08609,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4875,2023-09-13T00:09:12.000000Z,1914.0,0.0,2023-12-22,140000.0,1.0,0.0,1412.0,1101.0,1.0,,0.0,2.0,3.0,08618,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
4876,2023-09-07T03:57:33.000000Z,2015.0,0.0,2023-12-22,400000.0,2.0,1.0,,1746.0,3.0,condo,1.0,2.0,3.0,08619,New Jersey,Hamilton,NJ,Mercer,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
4877,2023-08-16T13:55:53.000000Z,2002.0,0.0,2023-12-22,685000.0,2.0,1.0,0.0,2116.0,3.0,townhouse,1.0,2.0,3.0,08691,New Jersey,Robbinsville,NJ,Mercer,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4878,2023-08-21T15:56:44.000000Z,1900.0,0.0,2023-12-22,359000.0,2.0,0.0,,2349.0,2.0,,2.0,2.0,6.0,08611,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4879,2023-10-18T22:18:02.000000Z,1887.0,0.0,2023-12-22,200000.0,1.0,1.0,2614.0,1222.0,2.0,,0.0,2.0,3.0,08618,New Jersey,Trenton,NJ,Mercer,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
4880,2023-08-06T04:54:29.000000Z,1925.0,0.0,2023-12-21,295000.0,1.0,0.0,2461.0,1380.0,1.0,townhouse,0.0,3.0,4.0,08629,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4881,2023-10-04T21:18:08.000000Z,2005.0,0.0,2023-12-21,400000.0,3.0,1.0,,1675.5,4.0,condo,2.0,3.0,4.0,08611,New Jersey,Trenton,NJ,Mercer,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4882,2023-09-08T12:50:48.000000Z,1893.0,0.0,2023-12-21,297000.0,2.0,0.0,,2204.714285714286,2.0,,0.0,2.0,5.0,08618,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4883,2023-11-14T01:03:13.000000Z,1896.0,0.0,2023-12-20,250000.0,2.0,0.0,4199.0,1904.0,2.0,,2.0,3.0,4.0,08629,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4884,2023-04-17T16:31:57.000000Z,1892.0,0.0,2023-12-18,221000.0,2.0,0.0,2601.0,2745.0,2.0,,0.0,2.0,4.0,08618,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4885,2023-10-16T04:13:54.000000Z,1910.0,0.0,2023-12-18,220000.0,2.0,0.0,1612.0,1358.0,2.0,townhouse,0.0,3.0,4.0,08611,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4886,2023-11-27T09:50:47.000000Z,1897.0,0.0,2023-12-18,153000.0,1.0,0.0,2178.0,1376.0,1.0,,0.0,3.0,3.0,08611,New Jersey,Trenton,NJ,Mercer,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4887,2023-11-14T23:43:14.000000Z,1891.0,0.0,2023-12-16,120000.0,1.0,1.0,1455.0,1320.0,2.0,townhouse,0.0,2.0,3.0,08638,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4888,2023-11-21T01:55:56.000000Z,1887.0,0.0,2023-12-15,147000.0,1.0,0.0,1250.0,1128.0,1.0,townhouse,0.0,3.0,2.0,08618,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4889,2023-06-23T19:40:15.000000Z,2001.0,0.0,2023-12-14,200000.0,1.0,0.0,2100.0,1296.0,1.0,townhouse,0.0,2.0,3.0,08638,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
4890,2023-11-03T15:07:31.000000Z,1961.0,0.0,2023-12-13,345000.0,1.0,1.0,5998.0,1064.0,2.0,,1.0,2.0,2.0,08620,New Jersey,Hamilton,NJ,Mercer,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4891,2023-10-16T04:13:54.000000Z,1925.0,0.0,2023-12-12,106000.0,1.0,0.0,1925.0,840.0,1.0,townhouse,0.0,2.0,3.0,08609,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4892,2023-10-08T04:12:19.000000Z,2004.0,0.0,2023-12-12,762000.0,2.0,1.0,3615.0,2608.0,3.0,townhouse,1.0,2.0,5.0,08691,New Jersey,Robbinsville,NJ,Mercer,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4893,2022-05-07T02:54:14.000000Z,1932.0,0.0,2023-12-11,275000.0,2.0,1.0,3920.0,1960.0,3.0,,2.0,2.0,5.0,08618,New Jersey,Trenton,NJ,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4894,2023-09-08T19:14:12.000000Z,0.0,0.0,2023-12-11,90000.0,0.0,0.0,4291.0,,0.0,,0.0,0.0,0.0,08618,New Jersey,Trenton,NJ,Mercer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4895,2023-08-15T12:19:33.000000Z,1929.0,0.0,2023-12-08,300000.0,1.0,1.0,3960.0,1496.0,2.0,,0.0,2.0,3.0,08618,New Jersey,Trenton,NJ,Mercer,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
4896,2023-09-18T21:09:14.000000Z,1992.0,0.0,2023-12-08,497000.0,2.0,0.0,12000.0,1680.0,2.0,,1.0,2.0,5.0,08620,New Jersey,Hamilton,NJ,Mercer,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0
4897,2023-09-22T14:15:40.000000Z,1920.0,0.0,2023-12-07,220000.0,1.0,0.0,2000.0,,1.0,townhouse,0.0,2.0,3.0,08629,New Jersey,Trenton,NJ,Mercer,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0
4898,2023-08-12T20:47:25.000000Z,1945.0,0.0,2023-12-07,245000.0,1.0,1.0,2750.0,1826.0,2.0,townhouse,0.0,2.0,3.0,08618,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4899,2023-10-10T03:55:08.000000Z,1900.0,0.0,2023-12-06,150000.0,1.0,0.0,2033.0,1824.0,1.0,townhouse,0.0,3.0,5.0,08618,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4900,2023-11-08T20:49:20.000000Z,1915.0,0.0,2023-12-05,180000.0,1.0,1.0,1310.0,1228.0,2.0,townhouse,0.0,3.0,4.0,08629,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
4901,2023-07-02T14:35:14.000000Z,1912.0,0.0,2024-01-05,220000.0,1.0,1.0,1799.0,1632.0,2.0,townhouse,0.0,3.0,4.0,08618,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4902,2024-01-05T22:12:23.000000Z,1902.0,0.0,2024-01-04,188000.0,1.0,1.0,3241.0,2016.0,2.0,townhouse,0.0,3.0,4.0,08610,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4903,2023-09-27T04:14:33.000000Z,1900.0,0.0,2024-01-04,285000.0,2.0,0.0,2100.0,1481.0,2.0,townhouse,0.0,2.0,3.0,08629,New Jersey,Hamilton,NJ,Mercer,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4904,2024-01-05T22:12:23.000000Z,1876.0,0.0,2024-01-02,150000.0,2.0,0.0,1442.0,1902.0,2.0,,0.0,2.0,4.0,08618,New Jersey,Trenton,NJ,Mercer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4905,2024-01-05T22:12:23.000000Z,1876.0,0.0,2024-01-02,150000.0,2.0,0.0,1442.0,1749.0,2.0,,0.0,2.0,4.0,08618,New Jersey,Trenton,NJ,Mercer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4906,2023-07-25T19:21:35.000000Z,1896.0,0.0,2024-01-01,105000.0,1.0,0.0,1612.0,1641.0,1.0,townhouse,0.0,3.0,5.0,08609,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4907,2023-09-25T15:36:03.000000Z,1910.0,0.0,2023-12-29,150000.0,1.0,0.0,1530.0,1269.0,1.0,townhouse,0.0,3.0,4.0,08611,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4908,2023-10-13T17:09:33.000000Z,1930.0,0.0,2023-12-29,275000.0,1.0,0.0,3001.0,1402.0,1.0,,0.0,2.0,3.0,08610,New Jersey,Hamilton,NJ,Mercer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4909,2023-09-29T22:58:20.000000Z,1907.0,0.0,2023-12-29,200000.0,1.0,1.0,3877.0,1963.0,2.0,townhouse,0.0,3.0,5.0,08618,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4910,2023-10-27T14:30:10.000000Z,1989.0,0.0,2023-12-29,360000.0,2.0,0.0,,1605.0,2.0,condo,1.0,2.0,2.0,08648,New Jersey,Lawrenceville,NJ,Mercer,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
4911,2023-10-11T18:28:46.000000Z,1911.0,0.0,2023-12-29,240000.0,2.0,0.0,6020.0,2156.0,2.0,,0.0,2.0,4.0,08618,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4912,2023-11-10T12:43:40.000000Z,1836.0,0.0,2023-12-28,100000.0,1.0,0.0,1019.0,1240.0,1.0,townhouse,0.0,2.0,2.0,08611,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4913,2023-08-25T21:29:00.000000Z,1910.0,0.0,2023-12-28,280000.0,1.0,1.0,2000.0,1280.0,2.0,,1.0,2.0,3.0,08638,New Jersey,Trenton,NJ,Mercer,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4914,2023-10-12T23:52:28.000000Z,1958.0,0.0,2023-12-27,465000.0,1.0,1.0,7701.0,1616.0,2.0,,0.0,3.0,3.0,08610,New Jersey,Hamilton,NJ,Mercer,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4915,2023-10-18T17:12:55.000000Z,1886.0,0.0,2023-12-27,210000.0,2.0,0.0,2484.0,2572.0,2.0,,0.0,2.0,4.0,08609,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4916,2023-09-13T00:09:12.000000Z,1914.0,0.0,2023-12-22,140000.0,1.0,0.0,1412.0,1101.0,1.0,,0.0,2.0,3.0,08618,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
4917,2023-09-07T03:57:33.000000Z,2015.0,0.0,2023-12-22,400000.0,2.0,1.0,,1746.0,3.0,condo,1.0,2.0,3.0,08619,New Jersey,Hamilton,NJ,Mercer,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
4918,2023-08-16T13:55:53.000000Z,2002.0,0.0,2023-12-22,685000.0,2.0,1.0,0.0,2116.0,3.0,townhouse,1.0,2.0,3.0,08691,New Jersey,Robbinsville,NJ,Mercer,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4919,2023-08-21T15:56:44.000000Z,1900.0,0.0,2023-12-22,359000.0,2.0,0.0,,2349.0,2.0,,2.0,2.0,6.0,08611,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4920,2023-10-18T22:18:02.000000Z,1887.0,0.0,2023-12-22,200000.0,1.0,1.0,2614.0,1222.0,2.0,,0.0,2.0,3.0,08618,New Jersey,Trenton,NJ,Mercer,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
4921,2023-08-06T04:54:29.000000Z,1925.0,0.0,2023-12-21,295000.0,1.0,0.0,2461.0,1380.0,1.0,townhouse,0.0,3.0,4.0,08629,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4922,2023-10-04T21:18:08.000000Z,2005.0,0.0,2023-12-21,400000.0,3.0,1.0,,1675.5,4.0,condo,2.0,3.0,4.0,08611,New Jersey,Trenton,NJ,Mercer,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4923,2023-09-08T12:50:48.000000Z,1892.5,0.0,2023-12-21,297000.0,2.0,0.0,,2204.714285714286,2.0,,0.0,2.0,5.0,08618,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4924,2023-11-14T01:03:13.000000Z,1896.0,0.0,2023-12-20,250000.0,2.0,0.0,4199.0,1904.0,2.0,,2.0,3.0,4.0,08629,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4925,2023-04-17T16:31:57.000000Z,1892.0,0.0,2023-12-18,221000.0,2.0,0.0,2601.0,2745.0,2.0,,0.0,2.0,4.0,08618,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4926,2023-10-16T04:13:54.000000Z,1910.0,0.0,2023-12-18,220000.0,2.0,0.0,1612.0,1358.0,2.0,townhouse,0.0,3.0,4.0,08611,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4927,2023-11-27T09:50:47.000000Z,1897.0,0.0,2023-12-18,153000.0,1.0,0.0,2178.0,1376.0,1.0,,0.0,3.0,3.0,08611,New Jersey,Trenton,NJ,Mercer,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4928,2023-11-14T23:43:14.000000Z,1891.0,0.0,2023-12-16,120000.0,1.0,1.0,1455.0,1320.0,2.0,townhouse,0.0,2.0,3.0,08638,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4929,2023-11-21T01:55:56.000000Z,1887.0,0.0,2023-12-15,147000.0,1.0,0.0,1250.0,1128.0,1.0,townhouse,0.0,3.0,2.0,08618,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4930,2023-06-23T19:40:15.000000Z,2001.0,0.0,2023-12-14,200000.0,1.0,0.0,2100.0,1296.0,1.0,townhouse,0.0,2.0,3.0,08638,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
4931,2023-11-03T15:07:31.000000Z,1961.0,0.0,2023-12-13,345000.0,1.0,1.0,5998.0,1064.0,2.0,,1.0,2.0,2.0,08620,New Jersey,Hamilton,NJ,Mercer,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4932,2023-10-16T04:13:54.000000Z,1925.0,0.0,2023-12-12,106000.0,1.0,0.0,1925.0,840.0,1.0,townhouse,0.0,2.0,3.0,08609,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4933,2023-10-08T04:12:19.000000Z,2004.0,0.0,2023-12-12,762000.0,2.0,1.0,3615.0,2608.0,3.0,townhouse,1.0,2.0,5.0,08691,New Jersey,Robbinsville,NJ,Mercer,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4934,2022-05-07T02:54:14.000000Z,1932.0,0.0,2023-12-11,275000.0,2.0,1.0,3920.0,1960.0,3.0,,2.0,2.0,5.0,08618,New Jersey,Trenton,NJ,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4935,2023-09-08T19:14:12.000000Z,0.0,0.0,2023-12-11,90000.0,0.0,0.0,4291.0,,0.0,,0.0,0.0,0.0,08618,New Jersey,Trenton,NJ,Mercer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4936,2023-08-15T12:19:33.000000Z,1929.0,0.0,2023-12-08,300000.0,1.0,1.0,3960.0,1496.0,2.0,,0.0,2.0,3.0,08618,New Jersey,Trenton,NJ,Mercer,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
4937,2023-09-18T21:09:14.000000Z,1992.0,0.0,2023-12-08,497000.0,2.0,0.0,12000.0,1680.0,2.0,,1.0,2.0,5.0,08620,New Jersey,Hamilton,NJ,Mercer,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0
4938,2023-09-22T14:15:40.000000Z,1920.0,0.0,2023-12-07,220000.0,1.0,0.0,2000.0,,1.0,townhouse,0.0,2.0,3.0,08629,New Jersey,Trenton,NJ,Mercer,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0
4939,2023-08-12T20:47:25.000000Z,1945.0,0.0,2023-12-07,245000.0,1.0,1.0,2750.0,1826.0,2.0,townhouse,0.0,2.0,3.0,08618,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4940,2023-10-10T03:55:08.000000Z,1900.0,0.0,2023-12-06,150000.0,1.0,0.0,2033.0,1824.0,1.0,townhouse,0.0,3.0,5.0,08618,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4941,2023-11-08T20:49:20.000000Z,1915.0,0.0,2023-12-05,180000.0,1.0,1.0,1310.0,1228.0,2.0,townhouse,0.0,3.0,4.0,08629,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
4942,2023-08-02T15:40:26.000000Z,1900.0,0.0,2023-12-05,65000.0,1.0,1.0,500.0,1472.0,2.0,,0.0,3.0,3.0,08618,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4943,2024-01-05T22:12:23.000000Z,1902.0,0.0,2024-01-04,188000.0,1.0,1.0,3241.0,2016.0,2.0,townhouse,0.0,3.0,4.0,08610,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4944,2023-09-27T04:14:33.000000Z,1900.0,0.0,2024-01-04,285000.0,2.0,0.0,2100.0,1481.0,2.0,townhouse,0.0,2.0,3.0,08629,New Jersey,Hamilton,NJ,Mercer,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4945,2024-01-05T22:12:23.000000Z,1876.0,0.0,2024-01-02,150000.0,2.0,0.0,1442.0,1902.0,2.0,,0.0,2.0,4.0,08618,New Jersey,Trenton,NJ,Mercer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4946,2024-01-05T22:12:23.000000Z,1876.0,0.0,2024-01-02,150000.0,2.0,0.0,1442.0,1749.0,2.0,,0.0,2.0,4.0,08618,New Jersey,Trenton,NJ,Mercer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4947,2023-07-25T19:21:35.000000Z,1896.0,0.0,2024-01-01,105000.0,1.0,0.0,1612.0,1641.0,1.0,townhouse,0.0,3.0,5.0,08609,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4948,2023-09-25T15:36:03.000000Z,1910.0,0.0,2023-12-29,150000.0,1.0,0.0,1530.0,1269.0,1.0,townhouse,0.0,3.0,4.0,08611,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4949,2023-10-13T17:09:33.000000Z,1930.0,0.0,2023-12-29,275000.0,1.0,0.0,3001.0,1402.0,1.0,,0.0,2.0,3.0,08610,New Jersey,Hamilton,NJ,Mercer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4950,2023-09-29T22:58:20.000000Z,1907.0,0.0,2023-12-29,200000.0,1.0,1.0,3877.0,1963.0,2.0,townhouse,0.0,3.0,5.0,08618,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4951,2023-10-27T14:30:10.000000Z,1989.0,0.0,2023-12-29,360000.0,2.0,0.0,,1605.0,2.0,condo,1.0,2.0,2.0,08648,New Jersey,Lawrenceville,NJ,Mercer,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
4952,2023-10-11T18:28:46.000000Z,1911.0,0.0,2023-12-29,240000.0,2.0,0.0,6020.0,2156.0,2.0,,0.0,2.0,4.0,08618,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4953,2023-11-10T12:43:40.000000Z,1836.0,0.0,2023-12-28,100000.0,1.0,0.0,1019.0,1240.0,1.0,townhouse,0.0,2.0,2.0,08611,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4954,2023-08-25T21:29:00.000000Z,1910.0,0.0,2023-12-28,280000.0,1.0,1.0,2000.0,1280.0,2.0,,1.0,2.0,3.0,08638,New Jersey,Trenton,NJ,Mercer,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4955,2023-10-12T23:52:28.000000Z,1958.0,0.0,2023-12-27,465000.0,1.0,1.0,7701.0,1616.0,2.0,,0.0,3.0,3.0,08610,New Jersey,Hamilton,NJ,Mercer,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4956,2023-10-18T17:12:55.000000Z,1886.0,0.0,2023-12-27,210000.0,2.0,0.0,2484.0,2572.0,2.0,,0.0,2.0,4.0,08609,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4957,2023-09-13T00:09:12.000000Z,1914.0,0.0,2023-12-22,140000.0,1.0,0.0,1412.0,1101.0,1.0,,0.0,2.0,3.0,08618,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
4958,2023-09-07T03:57:33.000000Z,2015.0,0.0,2023-12-22,400000.0,2.0,1.0,,1746.0,3.0,condo,1.0,2.0,3.0,08619,New Jersey,Hamilton,NJ,Mercer,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
4959,2023-08-16T13:55:53.000000Z,2002.0,0.0,2023-12-22,685000.0,2.0,1.0,0.0,2116.0,3.0,townhouse,1.0,2.0,3.0,08691,New Jersey,Robbinsville,NJ,Mercer,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4960,2023-10-18T22:18:02.000000Z,1887.0,0.0,2023-12-22,200000.0,1.0,1.0,2614.0,1222.0,2.0,,0.0,2.0,3.0,08618,New Jersey,Trenton,NJ,Mercer,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
4961,2023-08-21T15:56:44.000000Z,1900.0,0.0,2023-12-22,359000.0,2.0,0.0,,2349.0,2.0,,2.0,2.0,6.0,08611,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4962,2023-08-06T04:54:29.000000Z,1925.0,0.0,2023-12-21,295000.0,1.0,0.0,2461.0,1380.0,1.0,townhouse,0.0,3.0,4.0,08629,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4963,2023-10-04T21:18:08.000000Z,2005.0,0.0,2023-12-21,400000.0,3.0,1.0,,1675.5,4.0,condo,2.0,3.0,4.0,08611,New Jersey,Trenton,NJ,Mercer,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4964,2023-09-08T12:50:48.000000Z,1892.25,0.0,2023-12-21,297000.0,2.0,0.0,,2204.714285714286,2.0,,0.0,2.0,5.0,08618,New Jersey,Trenton,NJ,Mercer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
