,location.address.city,description.baths,fireplace,description.sqft,condos,townhomes,location.address.state,description.baths_full,single_family,description.garage
2814,-0.7869177282321108,-0.2302375994358108,0,0.2870507910985969,0,0,-0.8269836002681431,0.2499055713441416,0,-1.0230312769599528
5662,-0.8071146792822989,-1.3627576831470956,1,-0.756343717842224,0,0,-0.7290418447496153,-1.055492413109094,1,0.9069426214183978
7580,0.936249908663273,0.902282484275474,1,1.534095794555578,0,0,0.9843705433988322,0.2499055713441416,1,0.9069426214183978
3840,0.0184660471465485,-1.3627576831470956,0,-0.5564645287800667,0,0,0.1328310491909727,-1.055492413109094,1,-1.0230312769599528
4682,0.0071179479184547,-0.2302375994358108,0,-0.870739983280314,0,1,0.0074803578378508,0.2499055713441416,0,0.9069426214183978
7515,0.627038769180219,0.902282484275474,1,0.2543661438305712,0,0,0.3932917993137805,0.2499055713441416,1,-1.0230312769599528
3277,1.9955866438603067,-1.3627576831470956,1,-0.978850739628399,1,0,2.097191826004759,-1.055492413109094,0,-1.0230312769599528
5528,-0.7064944957834334,0.902282484275474,1,0.3260209474566276,0,0,-0.6512383074604555,0.2499055713441416,1,-0.0580443277707774
3542,1.7319419502920763,2.0348025679867585,1,2.9495924416246915,0,0,1.820123677637493,2.8607015402506137,1,-1.0230312769599528
5858,0.6906345413788265,-0.2302375994358108,1,-0.0913368561197007,0,0,-0.4559258745991878,0.2499055713441416,1,0.9069426214183978
4022,0.0184660471465485,-1.3627576831470956,0,-1.0329061178024417,0,1,0.1328310491909727,-1.055492413109094,0,-1.0230312769599528
296,-0.7568816323404362,0.902282484275474,1,3.5127740560891345,0,0,-0.8354753491051743,0.2499055713441416,1,-1.0230312769599528
478,0.9968715801598544,-1.3627576831470956,1,-0.983879146900403,0,0,0.9656577721053382,-1.055492413109094,0,-1.0230312769599528
7442,0.0670002603252192,0.902282484275474,0,0.3197354383666226,0,0,0.3932917993137805,1.5553035557973776,1,-0.0580443277707774
7813,0.8168310084046672,2.0348025679867585,1,0.9834851982711448,0,0,0.8472447128091181,1.5553035557973776,1,0.9069426214183978
972,1.9258056574188689,-0.2302375994358108,0,-0.5665213433240746,0,0,2.0238579445490075,-1.055492413109094,1,-0.0580443277707774
4606,0.0071179479184547,-0.2302375994358108,1,0.0607724638584189,0,1,0.0074803578378508,0.2499055713441416,0,0.9069426214183978
7575,0.936249908663273,-1.3627576831470956,0,-0.9021675287303388,0,0,0.9843705433988322,-1.055492413109094,1,2.8369165197967483
5227,1.0686777492339676,0.902282484275474,0,-0.3565853397179094,0,1,1.1230894169501808,0.2499055713441416,0,0.9069426214183978
6744,-0.6521219061028993,-0.2302375994358108,0,-0.2384177688258164,0,0,-0.6699353025147827,0.2499055713441416,1,0.9069426214183978
7894,0.8168310084046672,-0.2302375994358108,1,0.2342525147425553,0,0,0.8472447128091181,0.2499055713441416,1,0.9069426214183978
4480,0.7269397281634156,0.902282484275474,1,1.65100626362967,0,0,0.7639518236869677,1.5553035557973776,1,0.9069426214183978
6437,-0.7909524937455145,-0.2302375994358108,0,0.6566387255908877,0,0,-0.8312237956415635,0.2499055713441416,0,-0.0580443277707774
4694,0.0071179479184547,-0.2302375994358108,1,-0.6054914996821052,0,1,0.0074803578378508,0.2499055713441416,0,-0.0580443277707774
4980,-1.2514441799830305,-0.2302375994358108,0,0.0306020202263951,0,1,-0.791093452337822,-1.055492413109094,0,-1.0230312769599528
1546,-0.1852849845483456,-0.2302375994358108,0,-0.635661943314129,0,0,-0.1947187591537164,0.2499055713441416,1,-1.0230312769599528
4619,0.0071179479184547,-0.2302375994358108,0,-1.0706191723424712,0,0,0.0074803578378508,-1.055492413109094,1,-0.0580443277707774
1346,-0.134538967363331,-0.2302375994358108,0,0.3687624092686612,0,0,-0.141389011347407,0.2499055713441416,1,-1.0230312769599528
768,1.3842633552908383,-0.2302375994358108,0,-0.8921107141863308,0,0,1.3652880578696351,0.2499055713441416,1,0.9069426214183978
7344,0.627038769180219,-1.3627576831470956,0,-0.6457187578581369,0,0,0.3932917993137805,-1.055492413109094,1,-1.0230312769599528
6046,0.7843513268998035,-1.3627576831470956,0,-0.957480008722382,0,0,0.824286530755816,-1.055492413109094,1,0.9069426214183978
3761,-1.3199207478870918,-1.3627576831470956,0,-1.4804343650107936,0,0,-1.3871244388006982,-1.055492413109094,1,-1.0230312769599528
4720,0.0071179479184547,0.902282484275474,1,0.6314966892308679,0,1,0.0074803578378508,1.5553035557973776,0,0.9069426214183978
4690,0.0071179479184547,-0.2302375994358108,1,-0.972565230538394,0,0,0.0074803578378508,-1.055492413109094,1,0.9069426214183978
4032,0.0184660471465485,-1.3627576831470956,0,-0.6784034051261626,0,0,0.1328310491909727,-1.055492413109094,1,-0.0580443277707774
4773,0.4245792947310439,-0.2302375994358108,0,-0.1868765942877759,0,0,0.4461967257299109,0.2499055713441416,1,3.8019034689859232
6045,0.7843513268998035,-0.2302375994358108,1,0.1035139256704525,0,0,0.824286530755816,0.2499055713441416,1,0.9069426214183978
6371,-0.7909524937455145,0.902282484275474,0,0.7521784637589628,0,1,-0.8312237956415635,0.2499055713441416,0,-0.0580443277707774
3422,1.7319419502920763,-0.2302375994358108,0,-0.1403638270217393,0,0,1.820123677637493,0.2499055713441416,1,-1.0230312769599528
6238,0.7843513268998035,-0.2302375994358108,1,-0.5652642415060736,0,0,0.824286530755816,0.2499055713441416,1,0.9069426214183978
1502,-0.1852849845483456,-0.2302375994358108,1,-0.9398805832703684,0,0,-0.1947187591537164,0.2499055713441416,1,-1.0230312769599528
6441,-0.7909524937455145,-1.3627576831470956,1,-0.631890637860126,0,0,-0.8312237956415635,-1.055492413109094,1,-1.0230312769599528
5553,-0.7064944957834334,-0.2302375994358108,0,-0.4445824669779786,0,0,-0.6512383074604555,-1.055492413109094,1,0.9069426214183978
6380,-0.7909524937455145,-1.3627576831470956,0,-0.3766989688059253,0,0,-0.8312237956415635,-1.055492413109094,1,-1.0230312769599528
973,1.9258056574188689,-1.3627576831470956,0,-1.5231758268228273,1,0,2.0238579445490075,-1.055492413109094,0,-1.0230312769599528
4538,0.7269397281634156,-1.3627576831470956,0,-1.4150650704747425,0,0,0.7639518236869677,-1.055492413109094,1,-1.0230312769599528
6519,1.0109515509970042,0.902282484275474,0,0.9357153291871072,0,0,1.0624240925648143,1.5553035557973776,0,-1.0230312769599528
7569,0.936249908663273,-0.2302375994358108,1,-0.2799021288198491,0,0,0.9843705433988322,0.2499055713441416,1,1.871929570607573
3865,0.0184660471465485,-0.2302375994358108,0,-1.547060761364846,0,0,0.1328310491909727,-2.36089039756233,1,-0.0580443277707774
5232,1.0686777492339676,-0.2302375994358108,1,-0.2346464633718135,0,0,1.1230894169501808,0.2499055713441416,1,0.9069426214183978
471,0.9968715801598544,2.0348025679867585,0,1.6132932090896404,0,0,0.9656577721053382,2.8607015402506137,1,1.871929570607573
2852,-0.7869177282321108,-1.3627576831470956,0,-1.0077640814424218,0,0,-0.8269836002681431,-1.055492413109094,1,-1.0230312769599528
3682,-1.3199207478870918,-1.3627576831470956,0,-1.2918690923106453,0,0,-1.3871244388006982,-1.055492413109094,1,-1.0230312769599528
834,1.3842633552908383,-1.3627576831470956,1,-0.985136248718404,0,0,1.3652880578696351,-1.055492413109094,1,-0.0580443277707774
1548,-0.1852849845483456,-0.2302375994358108,1,0.9834851982711448,0,0,-0.1947187591537164,0.2499055713441416,1,0.9069426214183978
2128,-0.8857049086379911,0.902282484275474,1,-0.2987586560898639,0,0,-0.9308005244286016,0.2499055713441416,1,1.871929570607573
3901,0.0184660471465485,-1.3627576831470956,0,-0.957480008722382,0,0,0.1328310491909727,-2.36089039756233,1,-0.0580443277707774
3405,1.9955866438603067,-0.2302375994358108,0,-0.756343717842224,1,0,2.097191826004759,0.2499055713441416,0,-0.0580443277707774
1540,-0.1852849845483456,0.902282484275474,1,0.4278461947147077,0,0,-0.1947187591537164,1.5553035557973776,1,0.9069426214183978
4654,0.0071179479184547,-0.2302375994358108,0,-0.2107615288297947,0,0,0.0074803578378508,-1.055492413109094,1,0.9069426214183978
624,0.9968715801598544,-0.2302375994358108,0,-0.7374871905722091,0,0,0.9656577721053382,0.2499055713441416,1,0.9069426214183978
3367,1.9955866438603067,2.0348025679867585,0,3.2764389143049484,0,0,2.097191826004759,1.5553035557973776,0,-0.0580443277707774
7573,0.936249908663273,-0.2302375994358108,1,-0.9172527505463506,0,0,0.9843705433988322,-1.055492413109094,1,-1.0230312769599528
3791,-1.3199207478870918,-1.3627576831470956,0,-0.972565230538394,0,0,-1.3871244388006982,-1.055492413109094,1,-1.0230312769599528
7452,0.0670002603252192,2.0348025679867585,1,-0.0171678488576424,0,1,0.3932917993137805,1.5553035557973776,0,-1.0230312769599528
3364,1.9955866438603067,-0.2302375994358108,0,-0.756343717842224,1,0,2.097191826004759,0.2499055713441416,0,-0.0580443277707774
6633,1.0109515509970042,0.902282484275474,0,1.0463402891711944,0,0,1.0624240925648143,1.5553035557973776,0,-1.0230312769599528
1874,0.0635554133857029,0.902282484275474,1,0.1236275547584683,0,1,0.2508015477108791,1.5553035557973776,0,-1.0230312769599528
1370,-0.134538967363331,-0.2302375994358108,0,-0.753829514206222,0,1,-0.141389011347407,0.2499055713441416,0,-0.0580443277707774
1525,-0.1852849845483456,-0.2302375994358108,0,-0.6934886269421745,0,0,-0.1947187591537164,0.2499055713441416,1,-1.0230312769599528
1191,0.0597700753521767,0.902282484275474,0,0.3423632710906404,0,0,0.0628132653893669,0.2499055713441416,0,-1.0230312769599528
4702,0.0071179479184547,2.0348025679867585,1,1.2776470236833763,0,0,0.0074803578378508,1.5553035557973776,1,0.9069426214183978
7404,0.0670002603252192,0.902282484275474,1,-0.0925939579377017,0,0,0.3932917993137805,0.2499055713441416,1,-0.0580443277707774
2883,-0.7869177282321108,0.902282484275474,0,-0.3578424415359104,0,1,-0.8269836002681431,0.2499055713441416,0,-0.0580443277707774
1505,-0.1852849845483456,-0.2302375994358108,0,-0.635661943314129,0,0,-0.1947187591537164,0.2499055713441416,1,-1.0230312769599528
4603,0.0071179479184547,2.0348025679867585,0,1.2223345436913329,0,0,0.0074803578378508,2.8607015402506137,1,0.9069426214183978
4706,0.0071179479184547,0.902282484275474,0,-0.288701841545856,0,0,0.0074803578378508,1.5553035557973776,1,0.9069426214183978
4567,0.0071179479184547,-0.2302375994358108,1,-0.972565230538394,0,0,0.0074803578378508,-1.055492413109094,1,0.9069426214183978
984,1.9258056574188689,0.902282484275474,1,0.2681942638285821,0,0,2.0238579445490075,1.5553035557973776,1,0.9069426214183978
5604,-0.7064944957834334,-1.3627576831470956,0,-0.9310808705443614,0,0,-0.6512383074604555,-1.055492413109094,1,-0.0580443277707774
6404,-0.7909524937455145,0.902282484275474,0,-0.4093836160739509,0,0,-0.8312237956415635,0.2499055713441416,1,0.9069426214183978
1134,0.0597700753521767,-0.2302375994358108,0,3.4071775033770515,0,0,0.0628132653893669,0.2499055713441416,0,-1.0230312769599528
3787,-1.3199207478870918,-1.3627576831470956,0,-0.9524516014503782,0,0,-1.3871244388006982,-1.055492413109094,1,-1.0230312769599528
5424,-0.7064944957834334,-0.2302375994358108,1,-0.5074375578780281,0,0,-0.6512383074604555,-1.055492413109094,1,-0.0580443277707774
4783,-1.2514441799830305,-1.3627576831470956,0,-0.2019618161037878,0,1,-0.791093452337822,-1.055492413109094,0,-1.0230312769599528
6738,-0.6521219061028993,0.902282484275474,1,0.7144654092189332,0,0,-0.6699353025147827,0.2499055713441416,1,0.9069426214183978
1673,-0.1852849845483456,-0.2302375994358108,0,-1.098275412338493,0,1,-0.1947187591537164,0.2499055713441416,0,-1.0230312769599528
4400,0.7269397281634156,0.902282484275474,1,-0.3704134597159203,0,1,0.7639518236869677,0.2499055713441416,0,-0.0580443277707774
5352,1.0686777492339676,-0.2302375994358108,1,-0.5539503251440647,0,0,1.1230894169501808,0.2499055713441416,1,0.9069426214183978
361,-0.7568816323404362,0.902282484275474,1,0.96462867100113,0,0,-0.8354753491051743,0.2499055713441416,1,0.9069426214183978
3596,1.7319419502920763,-0.2302375994358108,1,-0.8820538996423228,0,0,1.820123677637493,0.2499055713441416,1,-0.0580443277707774
4531,0.7269397281634156,0.902282484275474,1,1.8081439908797936,0,0,0.7639518236869677,1.5553035557973776,1,0.9069426214183978
6419,-0.7909524937455145,0.902282484275474,0,0.0582582602224169,0,1,-0.8312237956415635,0.2499055713441416,0,0.9069426214183978
1438,-0.134538967363331,0.902282484275474,0,0.965885772819131,0,0,-0.141389011347407,0.2499055713441416,1,0.9069426214183978
4866,-1.2514441799830305,-1.3627576831470956,0,-0.6696036924001557,0,1,-0.791093452337822,-1.055492413109094,0,-1.0230312769599528
1362,-0.134538967363331,-0.2302375994358108,0,-1.0266206087124363,0,0,-0.141389011347407,0.2499055713441416,1,-1.0230312769599528
2546,-0.7850421123982393,-0.2302375994358108,0,-0.4005839033479441,0,0,-0.8459925707660034,-1.055492413109094,1,-1.0230312769599528
6615,1.0109515509970042,-0.2302375994358108,1,-0.2861876379098541,0,0,1.0624240925648143,0.2499055713441416,1,-0.0580443277707774
3671,-1.3199207478870918,0.902282484275474,0,-0.9889075541724068,0,0,-1.3871244388006982,-1.055492413109094,1,-1.0230312769599528
3914,1.1096265986197666,-0.2302375994358108,1,0.158826405662496,0,0,0.1328310491909727,0.2499055713441416,1,0.9069426214183978
2105,-0.8857049086379911,-0.2302375994358108,1,-0.9034246305483395,0,0,-0.9308005244286016,-1.055492413109094,1,0.9069426214183978
893,1.9258056574188689,-1.3627576831470956,0,-1.2629557504966225,0,0,2.0238579445490075,-1.055492413109094,1,-0.0580443277707774
7347,0.627038769180219,-0.2302375994358108,1,-0.0335101724916552,0,0,0.3932917993137805,0.2499055713441416,1,-1.0230312769599528
1235,0.0597700753521767,2.0348025679867585,0,3.3870638742890358,0,0,0.0628132653893669,2.8607015402506137,0,-1.0230312769599528
1359,-0.134538967363331,2.0348025679867585,1,2.992333903436725,0,0,-0.141389011347407,1.5553035557973776,1,2.8369165197967483
7783,0.8168310084046672,-1.3627576831470956,0,-1.5307184377308332,0,0,0.8472447128091181,-1.055492413109094,1,-0.0580443277707774
6821,-0.6521219061028993,0.902282484275474,0,-0.5438935106000568,0,0,-0.6699353025147827,0.2499055713441416,1,-1.0230312769599528
6434,-0.7909524937455145,-0.2302375994358108,1,-0.2145328342837976,1,0,-0.8312237956415635,0.2499055713441416,0,0.9069426214183978
6016,-0.6591743793409661,-1.3627576831470956,0,-1.109589328700502,0,0,-0.4559258745991878,-1.055492413109094,1,-0.0580443277707774
407,-1.5456167512529233,-0.2302375994358108,0,-0.8921107141863308,0,0,-0.8354753491051743,-1.055492413109094,1,-0.0580443277707774
7701,0.953435813333138,0.902282484275474,1,0.1638548129345,0,0,0.9843705433988322,0.2499055713441416,1,0.9069426214183978
45,-1.3420486549225992,-0.2302375994358108,0,-0.1906478997417789,0,0,-1.4103789869829255,0.2499055713441416,1,-1.0230312769599528
4035,0.0184660471465485,0.902282484275474,0,0.5975549401448412,0,0,0.1328310491909727,1.5553035557973776,0,-1.0230312769599528
5860,-0.6591743793409661,-1.3627576831470956,0,-1.103303819610497,0,0,-0.4559258745991878,-1.055492413109094,1,-0.0580443277707774
3781,-1.3199207478870918,0.902282484275474,1,0.3071644201866128,0,0,-1.3871244388006982,0.2499055713441416,1,-1.0230312769599528
3917,0.0184660471465485,2.0348025679867585,1,1.639692347267661,0,0,0.1328310491909727,1.5553035557973776,1,0.9069426214183978
643,0.9968715801598544,-0.2302375994358108,1,3.207298314314894,0,0,0.9656577721053382,0.2499055713441416,0,-0.0580443277707774
183,-1.3420486549225992,-1.3627576831470956,0,-0.4156691251639559,0,0,-1.4103789869829255,-1.055492413109094,1,-1.0230312769599528
977,1.9258056574188689,-0.2302375994358108,0,0.2845365874625949,0,0,2.0238579445490075,-1.055492413109094,1,-0.0580443277707774
1621,-0.1852849845483456,-0.2302375994358108,0,-0.8129132996522684,0,0,-0.1947187591537164,0.2499055713441416,0,-1.0230312769599528
3318,1.9955866438603067,-1.3627576831470956,1,-0.978850739628399,1,0,2.097191826004759,-1.055492413109094,0,-1.0230312769599528
4667,0.0071179479184547,0.902282484275474,0,-0.0071110343136345,0,0,0.0074803578378508,-1.055492413109094,1,0.9069426214183978
1037,1.9258056574188689,0.902282484275474,1,1.9539678017679083,0,0,2.0238579445490075,1.5553035557973776,1,0.9069426214183978
7340,0.627038769180219,0.902282484275474,0,0.2493377365585672,0,0,0.3932917993137805,0.2499055713441416,1,-1.0230312769599528
3633,-1.3199207478870918,0.902282484275474,1,1.0413118818991902,0,0,-1.3871244388006982,0.2499055713441416,1,-1.0230312769599528
105,-1.3420486549225992,-0.2302375994358108,0,-0.0687090233956829,0,0,-1.4103789869829255,0.2499055713441416,1,-1.0230312769599528
6301,-0.7909524937455145,-0.2302375994358108,0,-0.3968125978939411,0,0,-0.8312237956415635,0.2499055713441416,1,-1.0230312769599528
991,1.9258056574188689,0.902282484275474,1,0.96462867100113,0,0,2.0238579445490075,-1.055492413109094,1,0.9069426214183978
2687,-0.7850421123982393,-0.2302375994358108,1,-0.3741847651699233,1,0,-0.8459925707660034,0.2499055713441416,0,0.9069426214183978
487,0.9968715801598544,-0.2302375994358108,0,-0.403098106983946,0,0,0.9656577721053382,0.2499055713441416,1,-0.0580443277707774
6292,-0.7909524937455145,-1.3627576831470956,0,-0.3440143215378995,0,1,-0.8312237956415635,-1.055492413109094,0,-1.0230312769599528
4680,0.0071179479184547,0.902282484275474,1,1.3782151691234554,0,0,0.0074803578378508,0.2499055713441416,1,1.871929570607573
1690,-0.1852849845483456,0.902282484275474,0,-0.745029801480215,1,0,-0.1947187591537164,1.5553035557973776,0,-1.0230312769599528
4956,-1.2514441799830305,-0.2302375994358108,0,0.968399976455133,0,0,-0.791093452337822,0.2499055713441416,0,-1.0230312769599528
7562,0.936249908663273,0.902282484275474,1,0.4152751765346978,0,0,0.9843705433988322,-1.055492413109094,1,0.9069426214183978
101,-1.3420486549225992,-1.3627576831470956,0,-0.4156691251639559,0,0,-1.4103789869829255,-1.055492413109094,1,-1.0230312769599528
6447,-0.7909524937455145,0.902282484275474,0,-0.3942983942579391,0,0,-0.8312237956415635,0.2499055713441416,1,0.9069426214183978
2728,-0.7850421123982393,-0.2302375994358108,1,-0.3741847651699233,1,0,-0.8459925707660034,0.2499055713441416,0,0.9069426214183978
2710,-0.7850421123982393,-0.2302375994358108,0,-0.4005839033479441,0,0,-0.8459925707660034,-1.055492413109094,1,-1.0230312769599528
6330,-0.7909524937455145,0.902282484275474,0,0.7521784637589628,0,1,-0.8312237956415635,0.2499055713441416,0,-0.0580443277707774
5452,-0.7064944957834334,0.902282484275474,1,-0.3289290997218876,1,0,-0.6512383074604555,0.2499055713441416,0,-1.0230312769599528
1265,0.0597700753521767,0.902282484275474,0,4.402802143233835,0,0,0.0628132653893669,1.5553035557973776,0,1.871929570607573
4640,0.0071179479184547,-0.2302375994358108,1,0.0746005838564297,0,0,0.0074803578378508,-1.055492413109094,1,0.9069426214183978
4857,-1.2514441799830305,-0.2302375994358108,0,0.0306020202263951,0,1,-0.791093452337822,-1.055492413109094,0,-1.0230312769599528
1167,0.0597700753521767,0.902282484275474,1,-0.1479064379297452,0,0,0.0628132653893669,0.2499055713441416,1,-1.0230312769599528
6797,-0.6521219061028993,0.902282484275474,1,-0.3741847651699233,0,0,-0.6699353025147827,0.2499055713441416,1,-1.0230312769599528
6226,0.7843513268998035,-1.3627576831470956,1,-0.2107615288297947,0,0,0.824286530755816,-1.055492413109094,1,-0.0580443277707774
3258,1.9955866438603067,-1.3627576831470956,0,-1.6036303431748906,1,0,2.097191826004759,-1.055492413109094,0,-1.0230312769599528
6100,0.7843513268998035,0.902282484275474,0,0.4504740274387255,0,0,0.824286530755816,0.2499055713441416,1,-1.0230312769599528
6582,1.0109515509970042,2.0348025679867585,0,0.2392809220145593,0,0,1.0624240925648143,0.2499055713441416,0,-1.0230312769599528
4678,0.0071179479184547,-0.2302375994358108,0,0.3574484929066523,0,0,0.0074803578378508,-1.055492413109094,1,0.9069426214183978
4785,0.0513178681078493,-1.3627576831470956,0,-0.5024091506060242,0,0,-0.791093452337822,-1.055492413109094,1,-1.0230312769599528
237,-1.3420486549225992,-0.2302375994358108,1,-0.6947457287601755,0,0,-1.4103789869829255,0.2499055713441416,1,-1.0230312769599528
2699,-0.7850421123982393,0.902282484275474,0,0.5585847837868105,0,0,-0.8459925707660034,0.2499055713441416,1,0.9069426214183978
6306,-0.7909524937455145,0.902282484275474,1,0.1035139256704525,0,0,-0.8312237956415635,0.2499055713441416,1,0.9069426214183978
4744,0.0071179479184547,3.1673226516980435,1,2.647888005304454,0,0,0.0074803578378508,4.166099524703849,1,1.871929570607573
4630,0.0071179479184547,0.902282484275474,0,0.4215606856247027,0,0,0.0074803578378508,1.5553035557973776,1,0.9069426214183978
7516,0.0670002603252192,-1.3627576831470956,1,-0.640690350586133,0,0,0.3932917993137805,-1.055492413109094,1,-0.0580443277707774
5894,-0.6591743793409661,-0.2302375994358108,1,0.4567595365287304,0,0,-0.4559258745991878,0.2499055713441416,1,0.9069426214183978
287,-0.7568816323404362,-1.3627576831470956,0,-1.317011128670665,0,0,-0.8354753491051743,-1.055492413109094,1,-1.0230312769599528
3602,1.7319419502920763,0.902282484275474,1,0.9985704200871568,0,0,1.820123677637493,0.2499055713441416,1,0.9069426214183978
519,0.9968715801598544,-1.3627576831470956,1,-0.983879146900403,0,0,0.9656577721053382,-1.055492413109094,0,-1.0230312769599528
3943,0.0184660471465485,-0.2302375994358108,0,0.0532298529504129,0,0,0.1328310491909727,0.2499055713441416,0,-0.0580443277707774
4861,-1.2514441799830305,-0.2302375994358108,0,0.269451365646583,0,1,-0.791093452337822,-1.055492413109094,0,-1.0230312769599528
7733,0.936249908663273,-0.2302375994358108,1,-0.2799021288198491,0,0,0.9843705433988322,0.2499055713441416,1,1.871929570607573
6410,-0.7909524937455145,2.0348025679867585,0,0.8678318310150538,0,0,-0.8312237956415635,0.2499055713441416,1,0.9069426214183978
1299,-0.134538967363331,0.902282484275474,0,0.7031514928569242,0,0,-0.141389011347407,0.2499055713441416,1,-0.0580443277707774
4967,-1.2514441799830305,-0.2302375994358108,0,-0.5577216305980677,0,1,-0.791093452337822,0.2499055713441416,0,-1.0230312769599528
7601,0.936249908663273,-0.2302375994358108,1,0.5485279692428027,0,0,0.9843705433988322,-1.055492413109094,1,0.9069426214183978
769,1.3842633552908383,0.902282484275474,0,-0.3289290997218876,0,0,1.3652880578696351,0.2499055713441416,1,0.9069426214183978
3968,0.0184660471465485,-0.2302375994358108,0,-0.3452714233559005,0,0,0.1328310491909727,-1.055492413109094,1,-0.0580443277707774
1702,-0.1852849845483456,-0.2302375994358108,1,0.4039612601726889,0,0,-0.1947187591537164,0.2499055713441416,1,0.9069426214183978
549,0.0562195730400217,-0.2302375994358108,0,-0.8116561978342675,0,0,0.9656577721053382,0.2499055713441416,1,0.9069426214183978
4582,0.0071179479184547,-1.3627576831470956,0,-1.1787299286905562,0,0,0.0074803578378508,-1.055492413109094,1,-0.0580443277707774
7357,0.627038769180219,-0.2302375994358108,1,0.6428106055928768,0,1,0.3932917993137805,0.2499055713441416,0,-1.0230312769599528
2647,-0.7850421123982393,-0.2302375994358108,1,0.156312202026494,0,0,-0.8459925707660034,0.2499055713441416,1,0.9069426214183978
3408,1.9955866438603067,2.0348025679867585,0,3.2764389143049484,0,0,2.097191826004759,1.5553035557973776,0,-0.0580443277707774
1609,-0.1852849845483456,0.902282484275474,1,0.8024625364790025,0,0,-0.1947187591537164,1.5553035557973776,1,0.9069426214183978
1103,0.0597700753521767,-0.2302375994358108,1,-0.0925939579377017,0,0,0.0628132653893669,0.2499055713441416,0,0.9069426214183978
6446,-0.7909524937455145,2.0348025679867585,1,3.68499700515527,0,0,-0.8312237956415635,1.5553035557973776,1,0.9069426214183978
7914,0.8168310084046672,0.902282484275474,0,1.1066811764352418,0,0,0.8472447128091181,0.2499055713441416,1,0.9069426214183978
2822,-0.7869177282321108,-0.2302375994358108,0,-0.054880903397672,0,0,-0.8269836002681431,0.2499055713441416,1,-1.0230312769599528
3450,1.7319419502920763,0.902282484275474,1,0.3649911038146582,0,1,1.820123677637493,0.2499055713441416,0,-0.0580443277707774
761,1.3842633552908383,-1.3627576831470956,1,-1.0618194596164643,0,0,1.3652880578696351,-1.055492413109094,1,-0.0580443277707774
7626,0.936249908663273,-0.2302375994358108,1,-0.5652642415060736,0,0,0.9843705433988322,0.2499055713441416,1,0.9069426214183978
8121,-2.373203715972602,-0.2302375994358108,0,0.2568803474665732,0,0,-2.4589020580058394,0.2499055713441416,1,-1.0230312769599528
3481,1.7319419502920763,-0.2302375994358108,1,-0.3465285251739015,0,0,1.820123677637493,0.2499055713441416,1,-1.0230312769599528
7343,0.0670002603252192,-0.2302375994358108,0,-0.4659531978839955,0,0,0.3932917993137805,0.2499055713441416,1,-1.0230312769599528
777,1.3842633552908383,-1.3627576831470956,1,0.2292241074705514,0,0,1.3652880578696351,-1.055492413109094,1,0.9069426214183978
1715,0.0635554133857029,0.902282484275474,1,0.7521784637589628,0,0,0.2508015477108791,0.2499055713441416,1,0.9069426214183978
6490,1.0109515509970042,-0.2302375994358108,1,0.8150335546590123,0,0,1.0624240925648143,-1.055492413109094,1,0.9069426214183978
2938,-0.7869177282321108,-0.2302375994358108,0,-0.3678992560799183,0,0,-0.8269836002681431,0.2499055713441416,1,-1.0230312769599528
2571,-0.7850421123982393,-1.3627576831470956,0,-0.5552074269620657,0,0,-0.8459925707660034,-1.055492413109094,1,0.9069426214183978
248,-0.7568816323404362,-1.3627576831470956,0,-0.858168965100304,0,0,-0.8354753491051743,-1.055492413109094,1,-1.0230312769599528
79,-1.3420486549225992,-0.2302375994358108,1,-0.2095044270117937,0,0,-1.4103789869829255,0.2499055713441416,1,0.9069426214183978
7888,0.8168310084046672,-1.3627576831470956,1,-0.4998949469700222,0,0,0.8472447128091181,-1.055492413109094,1,-0.0580443277707774
6343,-0.7909524937455145,-1.3627576831470956,0,-0.9071959360023426,0,1,-0.8312237956415635,-1.055492413109094,0,-1.0230312769599528
1758,0.0635554133857029,-1.3627576831470956,0,-1.2692412595866274,1,0,0.2508015477108791,-1.055492413109094,0,-1.0230312769599528
6619,1.0109515509970042,0.902282484275474,0,1.759117019977755,0,0,1.0624240925648143,1.5553035557973776,0,0.9069426214183978
5363,1.0686777492339676,-0.2302375994358108,0,-0.957480008722382,1,0,1.1230894169501808,-1.055492413109094,0,-1.0230312769599528
2971,-0.7869177282321108,0.902282484275474,0,0.4152751765346978,0,0,-0.8269836002681431,0.2499055713441416,1,0.9069426214183978
7897,0.8168310084046672,-0.2302375994358108,0,-0.756343717842224,0,0,0.8472447128091181,-1.055492413109094,1,-0.0580443277707774
2040,-0.8857049086379911,-0.2302375994358108,0,-0.9650226196303882,0,0,-0.9308005244286016,-1.055492413109094,1,0.9069426214183978
5571,-0.7064944957834334,0.902282484275474,0,2.318527328988196,0,0,-0.6512383074604555,1.5553035557973776,0,-1.0230312769599528
246,-0.7568816323404362,-1.3627576831470956,0,-1.317011128670665,0,0,-0.8354753491051743,-1.055492413109094,1,-1.0230312769599528
6405,-0.7909524937455145,0.902282484275474,0,-0.3942983942579391,0,0,-0.8312237956415635,0.2499055713441416,1,0.9069426214183978
165,-1.3420486549225992,-1.3627576831470956,1,-0.0825371433936938,0,0,-1.4103789869829255,-1.055492413109094,1,-1.0230312769599528
8140,-2.2739590447474134,-0.2302375994358108,0,-0.5212656778760391,0,0,-2.4589020580058394,-1.055492413109094,1,-1.0230312769599528
